#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
01 14N,123.5,1.5,3.4,0.0,0.0,0.0,530.0,1107.0,123.5,1.5,3.4,0.0,0.0,0.0,530.0,1107.0
01 14Q,123.5,1.5,3.3,0.0,0.5,0.0,535.0,1393.0,123.5,1.5,3.3,0.0,0.5,0.0,535.0,1393.0
01 14R,123.5,1.5,3.2,0.0,0.7,0.0,845.0,1115.0,123.5,1.5,3.2,0.0,0.7,0.0,845.0,1115.0
01 15A,124.1,0.9,3.5,0.0,0.0,0.0,529.0,1095.0,124.1,0.9,3.5,0.0,0.0,0.0,529.0,1095.0
01 15E,124.1,0.9,3.7,0.0,0.0,0.0,509.0,1021.0,124.1,0.9,3.7,0.0,0.0,0.0,509.0,1021.0
01 15F,124.0,1.0,3.9,0.0,0.0,0.0,509.0,1007.0,124.0,1.0,3.9,0.0,0.0,0.0,509.0,1007.0
01 15G,123.5,1.5,3.2,0.0,0.3,0.0,537.0,1140.0,123.5,1.5,3.2,0.0,0.3,0.0,537.0,1140.0
01 15H,124.0,1.0,3.9,0.0,0.0,4.4,793.0,1014.0,124.0,1.0,3.9,0.0,0.0,4.4,793.0,1014.0
01 15J,124.0,1.1,3.9,0.0,0.0,0.1,506.0,997.0,124.0,1.1,3.9,0.0,0.0,0.1,506.0,997.0
01 15M,123.4,1.6,3.8,8.4,8.4,8.4,796.0,1285.0,123.4,1.6,3.8,8.4,8.4,8.4,796.0,1285.0
01 22A,124.4,0.6,2.5,0.5,0.0,0.0,553.0,1271.0,124.4,0.6,2.5,0.5,0.0,0.0,553.0,1271.0
01 22B,124.3,0.7,2.4,0.0,0.0,0.7,555.0,1294.0,124.3,0.7,2.4,0.0,0.0,0.7,555.0,1294.0
