#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
CONS-1060,124.6,0.4,0.4,0.0,1.6,0.0,462.0,4660.0,124.6,0.4,0.4,0.0,1.6,0.0,463.0,4703.0
CONS-1061,124.6,0.4,0.4,0.0,0.8,0.0,462.0,4660.0,124.6,0.4,0.4,0.0,0.8,0.0,463.0,4703.0
CONS-1062,124.6,0.4,0.4,0.0,1.2,0.0,462.0,4660.0,124.6,0.4,0.4,0.0,1.2,0.0,463.0,4703.0
CONS-1063,124.6,0.4,0.4,0.0,1.1,0.0,462.0,4660.0,124.6,0.4,0.4,0.0,1.1,0.0,463.0,4703.0
CONS-1064,124.6,0.4,0.5,0.0,1.3,0.0,459.0,4363.0,124.6,0.4,0.5,0.0,1.3,0.0,459.0,4401.0
CONS-1065,124.6,0.4,0.5,0.0,1.8,0.0,459.0,4363.0,124.6,0.4,0.5,0.0,1.7,0.0,459.0,4401.0
CONS-1066,124.5,0.5,0.5,0.0,1.7,0.0,457.0,4224.0,124.6,0.4,0.5,0.0,1.7,0.0,458.0,4261.0
CONS-1067,124.5,0.5,0.5,0.0,0.6,0.0,457.0,4224.0,124.6,0.4,0.5,0.0,0.6,0.0,458.0,4261.0
CONS-1068,124.5,0.5,1.4,0.0,1.1,0.0,175.0,2615.0,124.5,0.5,1.4,0.0,1.1,0.0,175.0,2615.0
CONS-1069,124.5,0.5,1.4,0.0,0.4,0.0,175.0,2615.0,124.5,0.5,1.4,0.0,0.4,0.0,175.0,2615.0
CONS-107,122.2,2.8,1.8,0.7,0.6,0.0,433.0,2356.0,123.5,1.5,1.8,0.7,0.7,0.0,433.0,2356.0
CONS-1070,124.5,0.5,0.4,0.0,1.8,0.0,464.0,4726.0,124.6,0.4,0.4,0.0,1.8,0.0,466.0,4841.0
CONS-1071,124.5,0.5,0.5,0.0,1.6,0.0,463.0,4553.0,124.6,0.4,0.5,0.0,1.6,0.0,464.0,4662.0
CONS-1072,124.9,0.1,0.3,0.0,1.2,0.0,177.0,4553.0,124.9,0.1,0.3,0.0,1.2,0.0,177.0,4553.0
CONS-1073,124.9,0.1,0.3,0.0,2.3,0.0,177.0,4553.0,124.9,0.1,0.3,0.0,2.3,0.0,177.0,4553.0
CONS-1074,124.9,0.1,0.3,0.0,0.0,0.0,177.0,4553.0,124.9,0.1,0.3,0.0,0.0,0.0,177.0,4553.0
CONS-1075,124.5,0.5,0.5,0.0,1.1,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.1,0.0,462.0,4465.0
CONS-1076,124.5,0.5,0.5,0.0,1.1,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.1,0.0,462.0,4465.0
CONS-1077,124.5,0.5,0.5,0.0,1.5,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.5,0.0,462.0,4465.0
CONS-1078,124.5,0.5,0.5,0.0,0.0,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,0.0,0.0,462.0,4465.0
CONS-1079,124.5,0.5,0.5,0.0,1.0,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.0,0.0,462.0,4465.0
CONS-108,122.2,2.8,1.8,0.5,0.5,0.0,433.0,2356.0,123.5,1.5,1.8,0.5,0.5,0.0,433.0,2356.0
CONS-1080,124.5,0.5,0.5,0.0,1.3,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.3,0.0,462.0,4465.0
CONS-1081,124.5,0.5,0.5,0.0,0.0,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,0.0,0.0,462.0,4465.0
CONS-1082,124.5,0.5,0.5,0.0,1.2,0.0,460.0,4363.0,124.6,0.4,0.5,0.0,1.2,0.0,462.0,4465.0
CONS-1083,124.0,1.0,0.5,0.0,0.0,2.9,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,2.8,465.0,4644.0
CONS-1084,124.0,1.0,0.5,0.0,0.0,2.1,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,2.1,465.0,4644.0
CONS-1085,124.0,1.0,0.5,0.0,0.0,1.6,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,1.6,465.0,4644.0
CONS-1086,124.0,1.0,0.5,0.0,0.0,1.0,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,1.0,465.0,4644.0
CONS-1087,124.0,1.0,0.5,0.0,0.0,0.9,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,0.9,465.0,4644.0
CONS-1088,124.0,1.0,0.5,0.0,0.0,0.7,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,0.7,465.0,4644.0
CONS-1089,124.0,1.0,0.5,0.0,0.0,0.0,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,0.0,465.0,4644.0
CONS-109,122.2,2.8,1.8,0.6,0.5,0.0,433.0,2356.0,123.5,1.5,1.8,0.5,0.5,0.0,433.0,2356.0
CONS-1090,124.0,1.0,0.5,0.0,0.0,1.1,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,1.1,465.0,4644.0
CONS-1091,124.0,1.0,0.5,0.0,0.0,0.0,463.0,4501.0,124.2,0.8,0.5,0.0,0.0,0.0,465.0,4644.0
CONS-1092,124.0,1.0,0.5,0.0,0.0,0.0,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.0,462.0,4416.0
CONS-1093,124.0,1.0,0.5,0.0,0.0,1.4,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,1.4,462.0,4416.0
CONS-1094,124.0,1.0,0.5,0.0,0.0,1.0,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,1.0,462.0,4416.0
